STATION,LINENAME,DATE,HOUR,ENTRIES,EXITS,CROWD_LEVEL
R19,R,07/15/2025,7,800,517,4
R19,R,07/15/2025,8,786,491,3
R19,R,07/15/2025,9,772,477,3
R19,R,07/15/2025,10,474,423,4
R19,R,07/15/2025,11,507,380,3
R19,R,07/15/2025,12,486,404,3
R19,R,07/15/2025,13,528,377,3
R19,R,07/15/2025,14,488,360,3
R19,R,07/15/2025,15,485,414,3
R19,R,07/15/2025,16,464,373,3
R19,R,07/15/2025,17,500,785,3
R19,R,07/15/2025,18,522,815,4
R19,R,07/15/2025,19,505,828,4
R19,R,07/15/2025,20,181,111,2
R19,R,07/15/2025,21,119,88,2
R19,R,07/15/2025,22,121,104,2
R19,R,07/15/2025,23,174,124,5
R19,R,07/16/2025,0,113,106,2
R19,R,07/16/2025,1,140,157,3
R19,R,07/16/2025,2,112,158,3
R19,R,07/16/2025,3,152,167,2
R19,R,07/16/2025,4,193,100,3
R19,R,07/16/2025,5,198,147,3
R19,R,07/16/2025,6,210,100,5
R19,R,07/16/2025,7,817,455,3
R19,R,07/16/2025,8,800,518,3
R19,R,07/16/2025,9,780,492,3
R19,R,07/16/2025,10,538,363,3
R19,R,07/16/2025,11,495,412,3
R19,R,07/16/2025,12,521,429,3
R19,R,07/16/2025,13,487,365,3
R19,R,07/16/2025,14,518,385,3
R19,R,07/16/2025,15,506,388,5
R19,R,07/16/2025,16,525,419,3
R19,R,07/16/2025,17,486,782,3
R19,R,07/16/2025,18,526,805,5
R19,R,07/16/2025,19,439,777,3
R19,R,07/16/2025,20,209,113,3
R19,R,07/16/2025,21,115,111,1
R19,R,07/16/2025,22,141,146,3
R19,R,07/16/2025,23,194,118,2
R19,R,07/17/2025,0,206,148,3
R19,R,07/17/2025,1,110,140,3
R19,R,07/17/2025,2,162,161,3
R19,R,07/17/2025,3,114,89,2
R19,R,07/17/2025,4,174,163,3
R19,R,07/17/2025,5,152,138,4
R19,R,07/17/2025,6,111,108,2
R19,R,07/17/2025,7,753,475,3
R19,R,07/17/2025,8,811,452,2
R19,R,07/17/2025,9,775,460,3
R19,R,07/17/2025,10,519,415,4
R19,R,07/17/2025,11,510,415,5
R19,R,07/17/2025,12,489,419,3
R19,R,07/17/2025,13,461,382,3
R19,R,07/17/2025,14,508,418,5
R19,R,07/17/2025,15,509,361,3
R19,R,07/17/2025,16,486,380,3
R19,R,07/17/2025,17,503,829,4
R19,R,07/17/2025,18,469,805,3
R19,R,07/17/2025,19,469,783,3
R19,R,07/17/2025,20,194,108,5
R19,R,07/17/2025,21,179,141,3
R19,R,07/17/2025,22,179,148,2
R19,R,07/17/2025,23,178,98,4
R19,R,07/18/2025,0,126,107,2
R19,R,07/18/2025,1,183,158,3
R19,R,07/18/2025,2,180,132,3
R19,R,07/18/2025,3,182,90,3
R19,R,07/18/2025,4,180,104,3
R19,R,07/18/2025,5,188,104,3
R19,R,07/18/2025,6,148,118,3
R19,R,07/18/2025,7,796,466,2
R19,R,07/18/2025,8,842,441,3
R19,R,07/18/2025,9,788,451,3
R19,R,07/18/2025,10,474,373,5
R19,R,07/18/2025,11,520,388,3
R19,R,07/18/2025,12,455,405,4
R19,R,07/18/2025,13,456,376,3
R19,R,07/18/2025,14,451,400,3
R19,R,07/18/2025,15,491,392,3
R19,R,07/18/2025,16,475,414,3
R19,R,07/18/2025,17,436,839,3
R19,R,07/18/2025,18,471,768,3
R19,R,07/18/2025,19,476,786,3
R19,R,07/18/2025,20,155,133,3
R19,R,07/18/2025,21,185,92,3
R19,R,07/18/2025,22,142,160,3
R19,R,07/18/2025,23,120,141,3
R19,R,07/19/2025,0,186,103,3
R19,R,07/19/2025,1,171,109,3
R19,R,07/19/2025,2,203,147,3
R19,R,07/19/2025,3,138,122,3
R19,R,07/19/2025,4,164,124,3
R19,R,07/19/2025,5,194,106,4
R19,R,07/19/2025,6,161,127,3
R19,R,07/19/2025,7,834,497,5
R19,R,07/19/2025,8,753,453,3
R19,R,07/19/2025,9,775,504,5
R19,R,07/19/2025,10,495,434,4
R19,R,07/19/2025,11,490,372,3
R19,R,07/19/2025,12,522,392,3
R19,R,07/19/2025,13,451,414,3
R19,R,07/19/2025,14,457,400,3
R19,R,07/19/2025,15,485,415,3
R19,R,07/19/2025,16,547,382,5
R19,R,07/19/2025,17,460,820,3
R19,R,07/19/2025,18,512,812,4
R19,R,07/19/2025,19,446,835,3
R19,R,07/19/2025,20,134,115,4
R19,R,07/19/2025,21,135,156,3
R19,R,07/19/2025,22,131,161,3
R19,R,07/19/2025,23,125,104,2
R19,R,07/20/2025,0,173,116,3
R19,R,07/20/2025,1,179,100,3
R19,R,07/20/2025,2,202,165,3
R19,R,07/20/2025,3,135,121,3
R19,R,07/20/2025,4,147,168,3
R19,R,07/20/2025,5,200,153,3
R19,R,07/20/2025,6,159,118,4
R19,R,07/20/2025,7,772,484,4
R19,R,07/20/2025,8,843,488,4
R19,R,07/20/2025,9,768,492,3
R19,R,07/20/2025,10,499,432,5
R19,R,07/20/2025,11,451,428,3
R19,R,07/20/2025,12,534,431,3
R19,R,07/20/2025,13,516,434,3
R19,R,07/20/2025,14,539,415,3
R19,R,07/20/2025,15,461,389,2
R19,R,07/20/2025,16,534,414,3
R19,R,07/20/2025,17,439,790,2
R19,R,07/20/2025,18,525,800,4
R19,R,07/20/2025,19,517,819,4
R19,R,07/20/2025,20,208,98,4
R19,R,07/20/2025,21,188,159,3
R19,R,07/20/2025,22,132,168,2
R19,R,07/20/2025,23,195,109,5
R19,R,07/21/2025,0,133,158,3
R19,R,07/21/2025,1,194,97,3
R19,R,07/21/2025,2,174,129,3
R19,R,07/21/2025,3,134,121,3
R19,R,07/21/2025,4,206,92,3
R19,R,07/21/2025,5,121,163,3
R19,R,07/21/2025,6,150,167,3
R19,R,07/21/2025,7,844,512,4
R19,R,07/21/2025,8,762,473,2
R19,R,07/21/2025,9,816,516,4
R19,R,07/21/2025,10,549,379,2
R19,R,07/21/2025,11,525,386,3
R19,R,07/21/2025,12,526,367,3
R19,R,07/21/2025,13,463,436,4
R19,R,07/21/2025,14,543,361,3
R19,R,07/21/2025,15,521,419,3
R19,R,07/21/2025,16,463,401,2
R19,R,07/21/2025,17,460,820,3
R19,R,07/21/2025,18,489,824,4
R19,R,07/21/2025,19,491,803,3
R19,R,07/21/2025,20,132,123,3
R19,R,07/21/2025,21,159,134,3
R19,R,07/21/2025,22,196,166,3
R19,R,07/21/2025,23,193,152,3
R19,R,07/22/2025,0,126,93,2
R19,R,07/22/2025,1,166,98,2
R19,R,07/22/2025,2,198,111,3
R19,R,07/22/2025,3,185,90,3
R19,R,07/22/2025,4,126,104,2
R19,R,07/22/2025,5,178,113,3
R19,R,07/22/2025,6,133,91,2
R19,R,07/22/2025,7,803,450,3
R19,R,07/22/2025,8,755,444,5
R19,R,07/22/2025,9,778,497,3
R19,R,07/22/2025,10,499,406,3
R19,R,07/22/2025,11,506,400,3
R19,R,07/22/2025,12,485,367,5
R19,R,07/22/2025,13,524,432,3
R19,R,07/22/2025,14,500,388,5
R19,R,07/22/2025,15,519,377,3
R19,R,07/22/2025,16,452,364,3
R19,R,07/22/2025,17,470,805,3
R19,R,07/22/2025,18,514,827,4
R19,R,07/22/2025,19,451,791,2
R19,R,07/22/2025,20,121,167,2
R19,R,07/22/2025,21,170,168,3
R19,R,07/22/2025,22,153,109,3
R19,R,07/22/2025,23,207,142,3
R19,R,07/23/2025,0,162,139,3
R19,R,07/23/2025,1,200,99,5
R19,R,07/23/2025,2,168,91,3
R19,R,07/23/2025,3,175,94,5
R19,R,07/23/2025,4,208,90,4
R19,R,07/23/2025,5,126,141,3
R19,R,07/23/2025,6,142,89,2
R19,R,07/23/2025,7,787,492,3
R19,R,07/23/2025,8,842,461,4
R19,R,07/23/2025,9,802,520,5
R19,R,07/23/2025,10,476,398,3
R19,R,07/23/2025,11,535,424,3
R19,R,07/23/2025,12,524,376,3
R19,R,07/23/2025,13,527,385,3
R19,R,07/23/2025,14,492,393,3
R19,R,07/23/2025,15,527,423,3
R19,R,07/23/2025,16,456,375,3
R19,R,07/23/2025,17,513,805,5
R19,R,07/23/2025,18,530,816,4
R19,R,07/23/2025,19,485,792,3
R19,R,07/23/2025,20,173,157,3
R19,R,07/23/2025,21,163,130,3
R19,R,07/23/2025,22,153,107,3
R19,R,07/23/2025,23,188,150,3
R19,R,07/24/2025,0,200,97,4
R19,R,07/24/2025,1,193,162,3
R19,R,07/24/2025,2,147,153,3
R19,R,07/24/2025,3,124,102,2
R19,R,07/24/2025,4,207,93,3
R19,R,07/24/2025,5,192,132,3
R19,R,07/24/2025,6,176,114,3
R19,R,07/24/2025,7,763,501,4
R19,R,07/24/2025,8,831,466,3
R19,R,07/24/2025,9,813,456,5
R19,R,07/24/2025,10,477,382,3
R19,R,07/24/2025,11,465,401,4
R19,R,07/24/2025,12,519,371,3
R19,R,07/24/2025,13,473,403,4
R19,R,07/24/2025,14,491,386,2
R19,R,07/24/2025,15,452,425,3
R19,R,07/24/2025,16,523,436,3
R19,R,07/24/2025,17,517,793,5
R19,R,07/24/2025,18,493,796,3
R19,R,07/24/2025,19,432,783,5
R19,R,07/24/2025,20,129,168,3
R19,R,07/24/2025,21,135,151,2
R19,R,07/24/2025,22,173,120,5
R19,R,07/24/2025,23,174,105,3
R19,R,07/25/2025,0,118,157,3
R19,R,07/25/2025,1,156,163,3
R19,R,07/25/2025,2,140,154,3
R19,R,07/25/2025,3,187,109,3
R19,R,07/25/2025,4,183,157,3
R19,R,07/25/2025,5,207,115,3
R19,R,07/25/2025,6,129,141,3
R19,R,07/25/2025,7,799,445,3
R19,R,07/25/2025,8,770,466,3
R19,R,07/25/2025,9,785,503,3
R19,R,07/25/2025,10,468,416,3
R19,R,07/25/2025,11,512,434,2
R19,R,07/25/2025,12,500,400,3
R19,R,07/25/2025,13,514,369,3
R19,R,07/25/2025,14,497,383,3
R19,R,07/25/2025,15,458,366,3
R19,R,07/25/2025,16,474,402,5
R19,R,07/25/2025,17,446,816,3
R19,R,07/25/2025,18,523,812,4
R19,R,07/25/2025,19,441,814,3
R19,R,07/25/2025,20,200,162,4
R19,R,07/25/2025,21,170,144,3
R19,R,07/25/2025,22,189,155,3
R19,R,07/25/2025,23,114,122,2
R19,R,07/26/2025,0,194,160,3
R19,R,07/26/2025,1,167,128,3
R19,R,07/26/2025,2,121,98,2
R19,R,07/26/2025,3,174,108,3
R19,R,07/26/2025,4,141,144,3
R19,R,07/26/2025,5,112,142,3
R19,R,07/26/2025,6,149,98,3
R19,R,07/26/2025,7,850,490,4
R19,R,07/26/2025,8,821,465,3
R19,R,07/26/2025,9,784,441,3
R19,R,07/26/2025,10,540,393,3
R19,R,07/26/2025,11,469,361,3
R19,R,07/26/2025,12,486,434,2
R19,R,07/26/2025,13,548,412,3
R19,R,07/26/2025,14,471,402,3
R19,R,07/26/2025,15,496,389,3
R19,R,07/26/2025,16,547,416,3
R19,R,07/26/2025,17,530,821,3
R19,R,07/26/2025,18,503,817,4
R19,R,07/26/2025,19,481,839,4
R19,R,07/26/2025,20,177,151,2
R19,R,07/26/2025,21,119,158,3
R19,R,07/26/2025,22,170,161,2
R19,R,07/26/2025,23,110,92,2
R19,R,07/27/2025,0,190,153,2
R19,R,07/27/2025,1,115,111,2
R19,R,07/27/2025,2,114,158,5
R19,R,07/27/2025,3,122,91,2
R19,R,07/27/2025,4,111,96,2
R19,R,07/27/2025,5,195,168,3
R19,R,07/27/2025,6,154,129,3
R19,R,07/27/2025,7,805,477,5
R19,R,07/27/2025,8,800,464,5
R19,R,07/27/2025,9,763,495,3
R19,R,07/27/2025,10,497,438,3
R19,R,07/27/2025,11,484,361,3
R19,R,07/27/2025,12,470,390,3
R19,R,07/27/2025,13,505,370,3
R19,R,07/27/2025,14,535,365,3
R19,R,07/27/2025,15,513,362,3
R19,R,07/27/2025,16,497,366,3
R19,R,07/27/2025,17,448,800,3
R19,R,07/27/2025,18,502,812,4
R19,R,07/27/2025,19,439,825,3
R19,R,07/27/2025,20,124,116,3
R19,R,07/27/2025,21,178,160,4
R19,R,07/27/2025,22,124,116,5
R19,R,07/27/2025,23,126,116,3
R19,R,07/28/2025,0,202,128,3
R19,R,07/28/2025,1,144,95,2
R19,R,07/28/2025,2,175,160,3
R19,R,07/28/2025,3,177,110,3
R19,R,07/28/2025,4,154,124,5
R19,R,07/28/2025,5,157,91,3
R19,R,07/28/2025,6,147,114,3
R19,R,07/28/2025,7,795,472,3
R19,R,07/28/2025,8,844,490,4
R19,R,07/28/2025,9,752,452,3
R19,R,07/28/2025,10,513,420,2
R19,R,07/28/2025,11,548,434,3
R19,R,07/28/2025,12,462,409,3
R19,R,07/28/2025,13,472,394,5
R19,R,07/28/2025,14,536,397,3
R19,R,07/28/2025,15,457,404,3
R19,R,07/28/2025,16,482,387,3
R19,R,07/28/2025,17,507,770,3
R19,R,07/28/2025,18,479,765,3
R19,R,07/28/2025,19,503,801,4
R19,R,07/28/2025,20,163,136,3
R19,R,07/28/2025,21,124,157,3
R19,R,07/28/2025,22,125,116,3
R19,R,07/28/2025,23,158,166,3
R19,R,07/29/2025,0,203,92,3
R19,R,07/29/2025,1,137,129,3
R19,R,07/29/2025,2,165,88,3
R19,R,07/29/2025,3,114,101,2
R19,R,07/29/2025,4,111,117,2
R19,R,07/29/2025,5,154,153,3
R19,R,07/29/2025,6,205,143,4
R19,R,07/29/2025,7,844,449,3
R19,R,07/29/2025,8,817,481,3
R19,R,07/29/2025,9,829,496,3
R19,R,07/29/2025,10,539,428,5
R19,R,07/29/2025,11,471,385,3
R19,R,07/29/2025,12,531,382,3
R19,R,07/29/2025,13,460,426,5
R19,R,07/29/2025,14,550,403,4
R19,R,07/29/2025,15,529,411,3
R19,R,07/29/2025,16,465,395,3
R19,R,07/29/2025,17,528,784,4
R19,R,07/29/2025,18,466,827,3
R19,R,07/29/2025,19,449,792,3
R19,R,07/29/2025,20,182,121,3
R19,R,07/29/2025,21,127,165,3
R19,R,07/29/2025,22,123,110,1
R19,R,07/29/2025,23,177,122,4
R19,W,06/29/2025,0,154,103,4
R19,W,06/29/2025,1,136,162,3
R19,W,06/29/2025,2,208,95,5
R19,W,06/29/2025,3,178,148,2
R19,W,06/29/2025,4,191,160,3
R19,W,06/29/2025,5,123,121,3
R19,W,06/29/2025,6,115,137,3
R19,W,06/29/2025,7,848,462,4
R19,W,06/29/2025,8,846,517,5
R19,W,06/29/2025,9,827,470,3
R19,W,06/29/2025,10,475,389,3
R19,W,06/29/2025,11,464,435,3
R19,W,06/29/2025,12,521,365,3
R19,W,06/29/2025,13,536,395,3
R19,W,06/29/2025,14,514,375,3
R19,W,06/29/2025,15,458,382,5
R19,W,06/29/2025,16,535,389,3
R19,W,06/29/2025,17,458,771,3
R19,W,06/29/2025,18,474,810,3
R19,W,06/29/2025,19,446,805,3
R19,W,06/29/2025,20,146,135,3
R19,W,06/29/2025,21,139,118,3
R19,W,06/29/2025,22,143,117,3
R19,W,06/29/2025,23,201,163,3
R19,W,06/30/2025,0,204,140,3
R19,W,06/30/2025,1,145,163,3
R19,W,06/30/2025,2,186,165,3
R19,W,06/30/2025,3,140,113,4
R19,W,06/30/2025,4,126,132,3
R19,W,06/30/2025,5,204,107,3
R19,W,06/30/2025,6,134,160,2
R19,W,06/30/2025,7,767,444,3
R19,W,06/30/2025,8,753,476,5
R19,W,06/30/2025,9,846,478,4
R19,W,06/30/2025,10,463,376,4
R19,W,06/30/2025,11,530,382,3
R19,W,06/30/2025,12,454,428,3
R19,W,06/30/2025,13,485,422,3
R19,W,06/30/2025,14,454,439,3
R19,W,06/30/2025,15,461,360,3
R19,W,06/30/2025,16,496,417,3
R19,W,06/30/2025,17,491,765,4
R19,W,06/30/2025,18,484,786,3
R19,W,06/30/2025,19,498,822,4
R19,W,06/30/2025,20,116,151,3
R19,W,06/30/2025,21,169,110,5
R19,W,06/30/2025,22,172,166,3
R19,W,06/30/2025,23,122,96,2
R19,W,07/01/2025,0,187,107,3
R19,W,07/01/2025,1,129,148,5
R19,W,07/01/2025,2,206,141,3
R19,W,07/01/2025,3,112,142,3
R19,W,07/01/2025,4,183,94,3
R19,W,07/01/2025,5,165,118,3
R19,W,07/01/2025,6,190,100,3
R19,W,07/01/2025,7,849,485,5
R19,W,07/01/2025,8,826,466,3
R19,W,07/01/2025,9,834,484,4
R19,W,07/01/2025,10,540,402,3
R19,W,07/01/2025,11,513,367,3
R19,W,07/01/2025,12,522,419,3
R19,W,07/01/2025,13,515,421,3
R19,W,07/01/2025,14,531,435,3
R19,W,07/01/2025,15,516,404,3
R19,W,07/01/2025,16,517,425,4
R19,W,07/01/2025,17,523,800,4
R19,W,07/01/2025,18,434,822,3
R19,W,07/01/2025,19,483,764,3
R19,W,07/01/2025,20,131,119,3
R19,W,07/01/2025,21,156,140,2
R19,W,07/01/2025,22,110,90,2
R19,W,07/01/2025,23,113,113,2
R19,W,07/02/2025,0,118,107,2
R19,W,07/02/2025,1,131,102,2
R19,W,07/02/2025,2,191,150,3
R19,W,07/02/2025,3,175,151,3
R19,W,07/02/2025,4,162,158,3
R19,W,07/02/2025,5,173,135,3
R19,W,07/02/2025,6,132,143,3
R19,W,07/02/2025,7,791,456,3
R19,W,07/02/2025,8,805,471,3
R19,W,07/02/2025,9,822,452,3
R19,W,07/02/2025,10,496,360,3
R19,W,07/02/2025,11,479,377,3
R19,W,07/02/2025,12,535,365,3
R19,W,07/02/2025,13,462,408,3
R19,W,07/02/2025,14,461,375,4
R19,W,07/02/2025,15,537,422,3
R19,W,07/02/2025,16,536,379,3
R19,W,07/02/2025,17,432,775,3
R19,W,07/02/2025,18,487,811,3
R19,W,07/02/2025,19,431,834,3
R19,W,07/02/2025,20,115,102,2
R19,W,07/02/2025,21,138,160,3
R19,W,07/02/2025,22,133,88,2
R19,W,07/02/2025,23,189,159,4
R19,W,07/03/2025,0,192,104,3
R19,W,07/03/2025,1,139,91,2
R19,W,07/03/2025,2,152,114,3
R19,W,07/03/2025,3,170,150,3
R19,W,07/03/2025,4,174,128,3
R19,W,07/03/2025,5,180,142,3
R19,W,07/03/2025,6,202,113,3
R19,W,07/03/2025,7,759,502,4
R19,W,07/03/2025,8,798,456,3
R19,W,07/03/2025,9,804,501,4
R19,W,07/03/2025,10,481,402,3
R19,W,07/03/2025,11,478,384,3
R19,W,07/03/2025,12,519,438,3
R19,W,07/03/2025,13,511,375,3
R19,W,07/03/2025,14,458,392,5
R19,W,07/03/2025,15,480,422,3
R19,W,07/03/2025,16,486,370,3
R19,W,07/03/2025,17,437,811,2
R19,W,07/03/2025,18,487,808,3
R19,W,07/03/2025,19,522,818,4
R19,W,07/03/2025,20,209,138,3
R19,W,07/03/2025,21,178,108,3
R19,W,07/03/2025,22,124,146,4
R19,W,07/03/2025,23,112,167,3
R19,W,07/04/2025,0,157,145,5
R19,W,07/04/2025,1,132,148,3
R19,W,07/04/2025,2,171,149,3
R19,W,07/04/2025,3,157,126,4
R19,W,07/04/2025,4,169,102,3
R19,W,07/04/2025,5,150,124,3
R19,W,07/04/2025,6,157,155,3
R19,W,07/04/2025,7,778,456,4
R19,W,07/04/2025,8,782,472,3
R19,W,07/04/2025,9,790,474,3
R19,W,07/04/2025,10,480,367,2
R19,W,07/04/2025,11,521,374,3
R19,W,07/04/2025,12,486,365,3
R19,W,07/04/2025,13,469,432,5
R19,W,07/04/2025,14,507,400,3
R19,W,07/04/2025,15,547,438,2
R19,W,07/04/2025,16,502,405,3
R19,W,07/04/2025,17,461,773,4
R19,W,07/04/2025,18,477,796,3
R19,W,07/04/2025,19,488,761,2
R19,W,07/04/2025,20,193,102,3
R19,W,07/04/2025,21,203,159,3
R19,W,07/04/2025,22,150,118,3
R19,W,07/04/2025,23,117,129,3
R19,W,07/05/2025,0,113,135,4
R19,W,07/05/2025,1,131,102,2
R19,W,07/05/2025,2,201,143,3
R19,W,07/05/2025,3,175,122,5
R19,W,07/05/2025,4,197,156,4
R19,W,07/05/2025,5,167,100,4
R19,W,07/05/2025,6,173,149,3
R19,W,07/05/2025,7,830,489,4
R19,W,07/05/2025,8,772,520,3
R19,W,07/05/2025,9,799,460,3
R19,W,07/05/2025,10,535,390,3
R19,W,07/05/2025,11,512,399,3
R19,W,07/05/2025,12,508,400,3
R19,W,07/05/2025,13,522,407,3
R19,W,07/05/2025,14,531,400,5
R19,W,07/05/2025,15,517,401,2
R19,W,07/05/2025,16,528,374,3
R19,W,07/05/2025,17,432,803,3
R19,W,07/05/2025,18,479,781,3
R19,W,07/05/2025,19,491,794,3
R19,W,07/05/2025,20,182,155,4
R19,W,07/05/2025,21,158,142,3
R19,W,07/05/2025,22,138,154,3
R19,W,07/05/2025,23,131,94,4
R19,W,07/06/2025,0,150,94,3
R19,W,07/06/2025,1,190,143,4
R19,W,07/06/2025,2,198,92,3
R19,W,07/06/2025,3,168,109,3
R19,W,07/06/2025,4,202,149,3
R19,W,07/06/2025,5,161,153,3
R19,W,07/06/2025,6,140,143,3
R19,W,07/06/2025,7,758,501,4
R19,W,07/06/2025,8,831,490,5
R19,W,07/06/2025,9,830,463,3
R19,W,07/06/2025,10,494,426,3
R19,W,07/06/2025,11,489,390,3
R19,W,07/06/2025,12,499,379,3
R19,W,07/06/2025,13,475,399,3
R19,W,07/06/2025,14,488,433,3
R19,W,07/06/2025,15,509,433,3
R19,W,07/06/2025,16,464,369,3
R19,W,07/06/2025,17,492,839,4
R19,W,07/06/2025,18,488,816,4
R19,W,07/06/2025,19,468,812,3
R19,W,07/06/2025,20,145,137,3
R19,W,07/06/2025,21,167,96,4
R19,W,07/06/2025,22,155,91,3
R19,W,07/06/2025,23,110,164,3
R19,W,07/07/2025,0,143,120,3
R19,W,07/07/2025,1,167,134,3
R19,W,07/07/2025,2,174,157,3
R19,W,07/07/2025,3,166,142,3
R19,W,07/07/2025,4,123,132,3
R19,W,07/07/2025,5,194,138,3
R19,W,07/07/2025,6,125,109,2
R19,W,07/07/2025,7,841,502,4
R19,W,07/07/2025,8,770,451,3
R19,W,07/07/2025,9,777,467,4
R19,W,07/07/2025,10,458,362,3
R19,W,07/07/2025,11,502,416,3
R19,W,07/07/2025,12,547,381,2
R19,W,07/07/2025,13,509,393,3
R19,W,07/07/2025,14,485,421,3
R19,W,07/07/2025,15,467,383,5
R19,W,07/07/2025,16,522,421,3
R19,W,07/07/2025,17,461,830,3
R19,W,07/07/2025,18,502,822,4
R19,W,07/07/2025,19,488,816,4
R19,W,07/07/2025,20,152,138,5
R19,W,07/07/2025,21,183,120,3
R19,W,07/07/2025,22,152,137,4
R19,W,07/07/2025,23,207,125,2
R19,W,07/08/2025,0,141,139,3
R19,W,07/08/2025,1,182,115,3
R19,W,07/08/2025,2,208,103,3
R19,W,07/08/2025,3,191,111,4
R19,W,07/08/2025,4,129,126,3
R19,W,07/08/2025,5,127,146,2
R19,W,07/08/2025,6,142,109,3
R19,W,07/08/2025,7,795,445,3
R19,W,07/08/2025,8,822,466,3
R19,W,07/08/2025,9,764,500,3
R19,W,07/08/2025,10,521,394,3
R19,W,07/08/2025,11,502,363,3
R19,W,07/08/2025,12,463,373,2
R19,W,07/08/2025,13,480,392,3
R19,W,07/08/2025,14,489,398,3
R19,W,07/08/2025,15,519,414,3
R19,W,07/08/2025,16,475,421,3
R19,W,07/08/2025,17,446,773,3
R19,W,07/08/2025,18,455,800,3
R19,W,07/08/2025,19,463,790,3
R19,W,07/08/2025,20,149,90,2
R19,W,07/08/2025,21,166,104,3
R19,W,07/08/2025,22,130,99,4
R19,W,07/08/2025,23,111,164,4
R19,W,07/09/2025,0,192,142,3
R19,W,07/09/2025,1,197,127,5
R19,W,07/09/2025,2,177,92,3
R19,W,07/09/2025,3,167,109,3
R19,W,07/09/2025,4,203,129,4
R19,W,07/09/2025,5,175,140,3
R19,W,07/09/2025,6,148,138,3
R19,W,07/09/2025,7,798,465,3
R19,W,07/09/2025,8,751,451,2
R19,W,07/09/2025,9,785,499,3
R19,W,07/09/2025,10,491,362,3
R19,W,07/09/2025,11,483,401,2
R19,W,07/09/2025,12,477,394,3
R19,W,07/09/2025,13,492,405,3
R19,W,07/09/2025,14,547,431,3
R19,W,07/09/2025,15,499,379,3
R19,W,07/09/2025,16,473,390,3
R19,W,07/09/2025,17,473,771,5
R19,W,07/09/2025,18,487,791,2
R19,W,07/09/2025,19,511,780,3
R19,W,07/09/2025,20,161,99,3
R19,W,07/09/2025,21,204,124,3
R19,W,07/09/2025,22,166,122,3
R19,W,07/09/2025,23,209,125,3
R19,W,07/10/2025,0,128,142,2
R19,W,07/10/2025,1,137,120,3
R19,W,07/10/2025,2,206,116,3
R19,W,07/10/2025,3,141,147,3
R19,W,07/10/2025,4,196,111,3
R19,W,07/10/2025,5,178,141,3
R19,W,07/10/2025,6,170,139,3
R19,W,07/10/2025,7,810,449,3
R19,W,07/10/2025,8,794,457,3
R19,W,07/10/2025,9,803,504,4
R19,W,07/10/2025,10,493,370,3
R19,W,07/10/2025,11,549,408,3
R19,W,07/10/2025,12,532,425,3
R19,W,07/10/2025,13,539,404,3
R19,W,07/10/2025,14,543,385,2
R19,W,07/10/2025,15,511,428,3
R19,W,07/10/2025,16,466,365,3
R19,W,07/10/2025,17,483,819,4
R19,W,07/10/2025,18,523,783,3
R19,W,07/10/2025,19,526,840,3
R19,W,07/10/2025,20,118,159,3
R19,W,07/10/2025,21,185,140,3
R19,W,07/10/2025,22,167,152,3
R19,W,07/10/2025,23,172,152,3
R19,W,07/11/2025,0,139,114,3
R19,W,07/11/2025,1,153,123,4
R19,W,07/11/2025,2,203,125,3
R19,W,07/11/2025,3,152,168,3
R19,W,07/11/2025,4,168,163,2
R19,W,07/11/2025,5,126,129,2
R19,W,07/11/2025,6,179,159,3
R19,W,07/11/2025,7,774,495,5
R19,W,07/11/2025,8,789,459,3
R19,W,07/11/2025,9,833,490,5
R19,W,07/11/2025,10,512,394,5
R19,W,07/11/2025,11,473,381,3
R19,W,07/11/2025,12,468,435,5
R19,W,07/11/2025,13,488,365,3
R19,W,07/11/2025,14,502,364,3
R19,W,07/11/2025,15,525,416,5
R19,W,07/11/2025,16,491,388,3
R19,W,07/11/2025,17,434,813,3
R19,W,07/11/2025,18,469,803,3
R19,W,07/11/2025,19,442,784,3
R19,W,07/11/2025,20,132,163,3
R19,W,07/11/2025,21,205,128,3
R19,W,07/11/2025,22,152,122,3
R19,W,07/11/2025,23,179,98,5
R19,W,07/12/2025,0,209,113,3
R19,W,07/12/2025,1,137,166,3
R19,W,07/12/2025,2,185,88,3
R19,W,07/12/2025,3,152,136,3
R19,W,07/12/2025,4,133,120,3
R19,W,07/12/2025,5,204,95,3
R19,W,07/12/2025,6,202,94,3
R19,W,07/12/2025,7,762,479,3
R19,W,07/12/2025,8,799,508,4
R19,W,07/12/2025,9,761,443,3
R19,W,07/12/2025,10,469,406,3
R19,W,07/12/2025,11,530,436,3
R19,W,07/12/2025,12,473,370,3
R19,W,07/12/2025,13,525,371,3
R19,W,07/12/2025,14,529,379,3
R19,W,07/12/2025,15,547,426,3
R19,W,07/12/2025,16,465,424,4
R19,W,07/12/2025,17,509,790,3
R19,W,07/12/2025,18,454,817,3
R19,W,07/12/2025,19,502,838,5
R19,W,07/12/2025,20,182,92,2
R19,W,07/12/2025,21,151,88,2
R19,W,07/12/2025,22,183,92,3
R19,W,07/12/2025,23,137,157,3
R19,W,07/13/2025,0,131,105,2
R19,W,07/13/2025,1,152,117,3
R19,W,07/13/2025,2,175,114,5
R19,W,07/13/2025,3,114,111,4
R19,W,07/13/2025,4,130,129,3
R19,W,07/13/2025,5,135,141,3
R19,W,07/13/2025,6,207,124,3
R19,W,07/13/2025,7,811,447,4
